BEGIN_YEARMONTH,BEGIN_DAY,STATE,MONTH_NAME,EVENT_TYPE,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,BEGIN_LAT,BEGIN_LON,DATA_SOURCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PHILLIPS,,4/19/1979 17:15,CST,4/19/1979 17:15,0,0,0,0,.03K,0,,0,,,,F1,0.1,33,,,,,0,,,0,,,39.83,-99.4,,,,,PUB,,,,,,,,,,,,,,,,,,,,
LOGAN,,7/3/1979 16:30,CST,7/3/1979 16:30,0,0,0,0,25K,0,,0,,,,F0,2,37,,,,,0,,,0,,,39.15,-100.85,,,,,PUB,,,,,,,,,,,,,,,,,,,,
STAFFORD,,7/4/1979 20:00,CST,7/4/1979 20:00,0,0,0,0,250K,0,,0,,,,F0,0.5,20,,,,,0,,,0,,,37.85,-99,,,,,PUB,,,,,,,,,,,,,,,,,,,,
MARSHALL,,3/18/1979 20:50,CST,3/18/1979 20:50,0,0,0,0,250K,0,,0,,,,F1,4.5,150,,,,,0,,,0,,,39.93,-96.72,39.98,-96.65,,,PUB,,,,,,,,,,,,,,,,,,,,
BROWN,,3/29/1979 17:30,CST,3/29/1979 17:30,0,0,0,0,2.5K,0,,0,,,,F0,1.3,50,,,,,0,,,0,,,39.75,-95.37,39.77,-95.33,,,PUB,,,,,,,,,,,,,,,,,,,,
DONIPHAN,,3/29/1979 17:35,CST,3/29/1979 17:35,0,0,0,0,2.5K,0,,0,,,,F0,1.3,50,,,,,0,,,0,,,39.77,-95.33,39.78,-95.3,,,PUB,,,,,,,,,,,,,,,,,,,,
FORD,,6/22/1979 17:40,CST,6/22/1979 17:40,0,0,0,0,2.5K,0,,0,,,,F0,2.3,13,,,,,0,,,0,,,37.68,-100,37.72,-99.98,,,PUB,,,,,,,,,,,,,,,,,,,,
FORD,,6/22/1979 17:50,CST,6/22/1979 17:50,0,0,0,0,2.5K,0,,0,,,,F1,0.2,13,,,,,0,,,0,,,37.62,-99.57,,,,,PUB,,,,,,,,,,,,,,,,,,,,
STAFFORD,,7/15/1979 16:50,CST,7/15/1979 16:50,0,0,0,0,25K,0,,0,,,,F0,0.1,20,,,,,0,,,0,,,38.15,-98.88,,,,,PUB,,,,,,,,,,,,,,,,,,,,
PAWNEE,,10/18/1979 15:17,CST,10/18/1979 15:17,0,0,0,0,25K,0,,0,,,,F2,15.8,400,,,,,0,,,0,,,39.18,-97.63,39.28,-97.37,,,PUB,,,,,,,,,,,,,,,,,,,,
CLAY,,10/18/1979 15:45,CST,10/18/1979 15:45,11,0,0,0,2.5M,0,,0,,,,F2,23.7,400,,,,,0,,,0,,,39.28,-97.37,39.43,-96.97,,,PUB,,,,,,,,,,,,,,,,,,,,
RILEY,,10/18/1979 16:30,CST,10/18/1979 16:30,0,0,0,0,2.5K,0,,0,,,,F0,12.3,400,,,,,0,,,0,,,39.43,-96.97,39.43,-96.73,,,PUB,,,,,,,,,,,,,,,,,,,,
SHERMAN,,5/1/1979 15:15,CST,5/1/1979 15:15,0,0,0,0,25K,0,,0,,,,F1,1,100,,,,,0,,,0,,,39.37,-101.78,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SUMNER,,5/2/1979 16:30,CST,5/2/1979 16:30,0,0,0,0,25K,0,,0,,,,F0,0.1,13,,,,,0,,,0,,,37.4,-97.65,,,,,PUB,,,,,,,,,,,,,,,,,,,,
GRAHAM,,6/16/1979 23:30,CST,6/16/1979 23:30,0,0,0,0,2.5M,0,,0,,,,F1,4.9,33,,,,,0,,,0,,,39.23,-100.08,39.28,-100.02,,,PUB,,,,,,,,,,,,,,,,,,,,
REPUBLIC,,6/19/1979 14:20,CST,6/19/1979 14:20,0,0,0,0,25K,0,,0,,,,F0,0.1,10,,,,,0,,,0,,,39.72,-97.85,,,,,PUB,,,,,,,,,,,,,,,,,,,,
REPUBLIC,,6/19/1979 15:00,CST,6/19/1979 15:00,0,0,0,0,25K,0,,0,,,,F1,0.1,10,,,,,0,,,0,,,39.7,-97.5,,,,,PUB,,,,,,,,,,,,,,,,,,,,
BUTLER,,6/19/1979 16:00,CST,6/19/1979 16:00,0,0,0,0,25K,0,,0,,,,F1,0.1,67,,,,,0,,,0,,,37.47,-96.97,,,,,PUB,,,,,,,,,,,,,,,,,,,,
KEARNY,,8/2/1979 14:12,CST,8/2/1979 14:12,0,0,0,0,0K,0,,0,,,,F0,10.1,50,,,,,0,,,0,,,38.03,-101.35,38.1,-101.18,,,PUB,,,,,,,,,,,,,,,,,,,,
GOVE,,8/28/1979 17:25,CST,8/28/1979 17:25,0,0,0,0,250K,0,,0,,,,F2,10.1,200,,,,,0,,,0,,,38.77,-100.58,38.65,-100.7,,,PUB,,,,,,,,,,,,,,,,,,,,
GOVE,,8/28/1979 18:20,CST,8/28/1979 18:20,0,0,0,0,0K,0,,0,,,,F0,2.7,33,,,,,0,,,0,,,38.72,-100.77,38.72,-100.72,,,PUB,,,,,,,,,,,,,,,,,,,,
GOVE,,8/28/1979 18:25,CST,8/28/1979 18:25,0,0,0,0,0K,0,,0,,,,F0,1.9,33,,,,,0,,,0,,,38.75,-100.75,38.75,-100.7,,,PUB,,,,,,,,,,,,,,,,,,,,
GOVE,,8/28/1979 18:30,CST,8/28/1979 18:30,0,0,0,0,0K,0,,0,,,,F0,2.7,33,,,,,0,,,0,,,38.77,-100.58,38.77,-100.53,,,PUB,,,,,,,,,,,,,,,,,,,,
SCOTT,,8/28/1979 19:00,CST,8/28/1979 19:00,0,0,0,0,25K,0,,0,,,,F0,6.1,50,,,,,0,,,0,,,38.62,-101,38.55,-101.08,,,PUB,,,,,,,,,,,,,,,,,,,,
BARBER,,9/1/1979 18:05,CST,9/1/1979 18:05,0,0,0,0,.03K,0,,0,,,,F0,8.2,20,,,,,0,,,0,,,37.28,-98.82,37.28,-98.67,,,PUB,,,,,,,,,,,,,,,,,,,,
GRAHAM,,4/19/1979 17:43,CST,4/19/1979 17:43,0,0,0,0,250K,0,,0,,,,F2,5.2,400,,,,,0,,,0,,,39.47,-99.83,39.53,-99.78,,,PUB,,,,,,,,,,,,,,,,,,,,
PHILLIPS,,4/19/1979 18:00,CST,4/19/1979 18:00,0,0,0,0,25K,0,,0,,,,F1,4.3,200,,,,,0,,,0,,,39.95,-99.45,40,-99.4,,,PUB,,,,,,,,,,,,,,,,,,,,
CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,,,,,,,,,,,,,,,,,,,,
COWLEY,,10/15/1980 19:12,CST,10/15/1980 19:12,4,0,0,0,2.5M,0,,0,,,,F3,13.3,150,,,,,0,,,0,,,37.33,-96.75,37.52,-96.67,,,PUB,,,,,,,,,,,,,,,,,,,,
PHILLIPS,,7/4/1980 18:20,CST,7/4/1980 18:20,0,0,0,0,0K,0,,0,,,,F0,0.5,100,,,,,0,,,0,,,39.68,-99.32,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ELLIS,,10/15/1980 17:00,CST,10/15/1980 17:00,0,0,0,0,250K,0,,0,,,,F0,5.1,100,,,,,0,,,0,,,38.83,-99.15,38.9,-99.1,,,PUB,,,,,,,,,,,,,,,,,,,,
RUSSELL,,10/15/1980 17:00,CST,10/15/1980 17:00,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.88,-98.95,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SHAWNEE,,5/31/1980 15:55,CST,5/31/1980 15:55,0,0,0,0,250K,0,,0,,,,F2,2,220,,,,,0,,,0,,,39.05,-95.57,,,,,PUB,,,,,,,,,,,,,,,,,,,,
DOUGLAS,,5/31/1980 16:35,CST,5/31/1980 16:35,0,0,0,0,250K,0,,0,,,,F2,3.3,33,,,,,0,,,0,,,38.97,-95.1,38.97,-95.03,,,PUB,,,,,,,,,,,,,,,,,,,,
JOHNSON,,5/31/1980 16:40,CST,5/31/1980 16:40,1,0,0,0,250K,0,,0,,,,F2,3.3,33,,,,,0,,,0,,,38.97,-95.03,38.97,-94.97,,,PUB,,,,,,,,,,,,,,,,,,,,
TREGO,,5/31/1980 18:00,CST,5/31/1980 18:00,0,0,0,0,0K,0,,0,,,,F0,2,100,,,,,0,,,0,,,39.1,-100.12,,,,,PUB,,,,,,,,,,,,,,,,,,,,
TREGO,,5/31/1980 18:40,CST,5/31/1980 18:40,0,0,0,0,0K,0,,0,,,,F0,0.5,100,,,,,0,,,0,,,39.1,-99.95,,,,,PUB,,,,,,,,,,,,,,,,,,,,
OSBORNE,,5/31/1980 19:10,CST,5/31/1980 19:10,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,39.38,-98.6,,,,,PUB,,,,,,,,,,,,,,,,,,,,
MEADE,,5/28/1980 18:15,CST,5/28/1980 18:15,0,0,0,0,0K,0,,0,,,,F1,22,33,,,,,0,,,0,,,37.15,-100.47,37.47,-100.52,,,PUB,,,,,,,,,,,,,,,,,,,,
GRAY,,5/28/1980 19:05,CST,5/28/1980 19:05,0,0,0,0,0K,0,,0,,,,F1,5.6,33,,,,,0,,,0,,,37.47,-100.52,37.55,-100.53,,,PUB,,,,,,,,,,,,,,,,,,,,
POTTAWATOMIE,,5/31/1980 14:45,CST,5/31/1980 14:45,0,0,0,0,25K,0,,0,,,,F1,5.6,33,,,,,0,,,0,,,39.18,-96.3,39.12,-96.23,,,PUB,,,,,,,,,,,,,,,,,,,,
BARTON,,5/29/1980 19:17,CST,5/29/1980 19:17,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.58,-98.6,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ELLSWORTH,,5/29/1980 19:35,CST,5/29/1980 19:35,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,38.73,-98.4,,,,,PUB,,,,,,,,,,,,,,,,,,,,
RUSSELL,,5/31/1980 20:30,CST,5/31/1980 20:30,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,38.88,-98.85,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SALINE,,5/31/1980 22:30,CST,5/31/1980 22:30,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,38.85,-97.6,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ELLSWORTH,,5/29/1980 19:16,CST,5/29/1980 19:16,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.67,-98.23,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SEWARD,,8/5/1980 16:45,CST,8/5/1980 16:45,0,0,0,0,250K,0,,0,,,,F1,10,23,,,,,0,,,0,,,37,-100.97,37.08,-100.82,,,PUB,,,,,,,,,,,,,,,,,,,,
ELLIS,,10/16/1980 0:30,CST,10/16/1980 0:30,0,0,0,0,250K,0,,0,,,,F3,0,33,,,,,0,,,0,,,38.82,-99.25,,,,,PUB,,,,,,,,,,,,,,,,,,,,
JEWELL,,7/9/1980 14:15,CST,7/9/1980 14:15,0,0,0,0,25K,0,,0,,,,F0,0.3,10,,,,,0,,,0,,,39.73,-98,,,,,PUB,,,,,,,,,,,,,,,,,,,,
CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,,,,,,,,,,,,,,,,,,,,
MONTGOMERY,,5/23/1981 17:40,CST,5/23/1981 17:40,0,0,0,0,25K,0,,0,,,,F1,0.5,50,,,,,0,,,0,,,37.03,-95.53,,,,,PUB,,,,,,,,,,,,,,,,,,,,
WABAUNSEE,,5/25/1981 15:50,CST,5/25/1981 15:50,0,0,0,0,0K,0,,0,,,,F0,0.2,17,,,,,0,,,0,,,38.95,-96.1,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SEWARD,,7/17/1981 17:45,CST,7/17/1981 17:45,0,0,0,0,2.5K,0,,0,,,,F1,0.5,27,,,,,0,,,0,,,37.07,-100.93,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SHAWNEE,,7/19/1981 8:45,CST,7/19/1981 8:45,9,0,0,0,250K,0,,0,,,,F2,0.3,150,,,,,0,,,0,,,39.13,-95.65,,,,,PUB,,,,,,,,,,,,,,,,,,,,
TREGO,,7/19/1981 16:11,CST,7/19/1981 16:11,0,0,0,0,0K,0,,0,,,,F1,0.5,17,,,,,0,,,0,,,39,-99.73,,,,,PUB,,,,,,,,,,,,,,,,,,,,
TREGO,,7/19/1981 21:00,CST,7/19/1981 21:00,0,0,0,0,0K,0,,0,,,,F1,0.5,17,,,,,0,,,0,,,39.05,-99.88,,,,,PUB,,,,,,,,,,,,,,,,,,,,
COMANCHE,,7/30/1981 14:40,CST,7/30/1981 14:40,0,0,0,0,2.5K,0,,0,,,,F1,1,10,,,,,0,,,0,,,37.22,-99.3,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ELLIS,,9/6/1981 14:50,CST,9/6/1981 14:50,0,0,0,0,0K,0,,0,,,,F1,0.2,17,,,,,0,,,0,,,38.92,-99.32,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SHAWNEE,,4/13/1981 17:35,CST,4/13/1981 17:35,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.9,-95.82,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SEDGWICK,,5/8/1981 15:00,CST,5/8/1981 15:00,0,0,0,0,0K,0,,0,,,,F0,0.2,17,,,,,0,,,0,,,37.85,-97.38,,,,,PUB,,,,,,,,,,,,,,,,,,,,
MARSHALL,,6/24/1981 17:45,CST,6/24/1981 17:45,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,39.7,-96.53,,,,,PUB,,,,,,,,,,,,,,,,,,,,
THOMAS,,6/28/1981 17:39,CST,6/28/1981 17:39,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,39.32,-100.98,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SEDGWICK,,6/29/1981 13:32,CST,6/29/1981 13:32,0,0,0,0,0K,0,,0,,,,F0,0.2,17,,,,,0,,,0,,,37.65,-97.38,,,,,PUB,,,,,,,,,,,,,,,,,,,,
LEAVENWORTH,,5/23/1981 15:15,CST,5/23/1981 15:15,0,0,0,0,.25K,0,,0,,,,F0,2,33,,,,,0,,,0,,,39.18,-94.9,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ANDERSON,,5/23/1981 15:15,CST,5/23/1981 15:15,0,0,0,0,2.5M,0,,0,,,,F2,1.5,50,,,,,0,,,0,,,38.37,-95.23,,,,,PUB,,,,,,,,,,,,,,,,,,,,
LINN,,5/23/1981 16:15,CST,5/23/1981 16:15,0,0,0,0,250K,0,,0,,,,F1,6.5,100,,,,,0,,,0,,,38.22,-95.05,38.15,-94.97,,,PUB,,,,,,,,,,,,,,,,,,,,
MONTGOMERY,,5/23/1981 17:25,CST,5/23/1981 17:25,0,0,0,0,0K,0,,0,,,,F0,0.5,50,,,,,0,,,0,,,37.05,-95.55,,,,,PUB,,,,,,,,,,,,,,,,,,,,
DOUGLAS,,6/19/1981 18:30,CST,6/19/1981 18:30,33,0,1,0,25M,0,,0,,,,F3,7.7,200,,,,,0,,,0,,,38.97,-95.27,38.92,-95.13,,,PUB,,,,,,,,,,,,,,,,,,,,
GRAY,,5/16/1981 16:45,CST,5/16/1981 16:45,0,0,0,0,250K,0,,0,,,,F1,20.8,33,,,,,0,,,0,,,37.5,-100.67,37.58,-100.3,,,PUB,,,,,,,,,,,,,,,,,,,,
COWLEY,,5/17/1981 15:05,CST,5/17/1981 15:05,0,0,0,0,2.5M,0,,0,,,,F2,0.5,100,,,,,0,,,0,,,37.07,-97.05,,,,,PUB,,,,,,,,,,,,,,,,,,,,
HARPER,,5/17/1981 15:15,CST,5/17/1981 15:15,0,0,0,0,250K,0,,0,,,,F1,7.2,100,,,,,0,,,0,,,37.35,-98.08,37.35,-97.95,,,PUB,,,,,,,,,,,,,,,,,,,,
THOMAS,,5/17/1981 15:56,CST,5/17/1981 15:56,0,0,0,0,2.5K,0,,0,,,,F0,0.2,17,,,,,0,,,0,,,39.2,-100.85,,,,,PUB,,,,,,,,,,,,,,,,,,,,
COWLEY,,5/17/1981 17:42,CST,5/17/1981 17:42,0,0,0,0,2.5K,0,,0,,,,F1,0.2,50,,,,,0,,,0,,,37.22,-96.75,,,,,PUB,,,,,,,,,,,,,,,,,,,,
LINCOLN,,5/22/1981 17:15,CST,5/22/1981 17:15,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,39.02,-97.97,,,,,PUB,,,,,,,,,,,,,,,,,,,,
LOGAN,,3/28/1981 13:15,CST,3/28/1981 13:15,0,0,0,0,.03K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39,-100.85,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SHERIDAN,,3/28/1981 14:15,CST,3/28/1981 14:15,0,0,0,0,.03K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.48,-100.63,,,,,PUB,,,,,,,,,,,,,,,,,,,,
WABAUNSEE,,4/3/1981 17:05,CST,4/3/1981 17:05,0,0,0,0,2.5K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.05,-96.23,,,,,PUB,,,,,,,,,,,,,,,,,,,,
DONIPHAN,,4/3/1981 18:00,CST,4/3/1981 18:00,0,0,0,0,250K,0,,0,,,,F2,1.8,33,,,,,0,,,0,,,39.78,-95,,,,,PUB,,,,,,,,,,,,,,,,,,,,
KIOWA,,6/3/1981 11:30,CST,6/3/1981 11:30,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,37.65,-99.23,,,,,PUB,,,,,,,,,,,,,,,,,,,,
JOHNSON,,6/20/1981 17:58,CST,6/20/1981 17:58,0,0,0,0,0K,0,,0,,,,F0,0.2,17,,,,,0,,,0,,,38.85,-94.75,,,,,PUB,,,,,,,,,,,,,,,,,,,,
RILEY,,6/21/1981 3:00,CST,6/21/1981 3:00,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,39.12,-96.72,,,,,PUB,,,,,,,,,,,,,,,,,,,,
OSAGE,,6/29/1981 16:12,CST,6/29/1981 16:12,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,38.73,-95.55,,,,,PUB,,,,,,,,,,,,,,,,,,,,
COWLEY,,6/29/1981 17:00,CST,6/29/1981 17:00,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,37.07,-97.23,,,,,PUB,,,,,,,,,,,,,,,,,,,,
HARPER,,6/30/1981 17:13,CST,6/30/1981 17:13,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,37.25,-98.02,,,,,PUB,,,,,,,,,,,,,,,,,,,,
HARPER,,6/30/1981 17:30,CST,6/30/1981 17:30,0,0,0,0,0K,0,,0,,,,F0,0.5,17,,,,,0,,,0,,,37.25,-98.1,,,,,PUB,,,,,,,,,,,,,,,,,,,,
TREGO,,7/2/1981 21:40,CST,7/2/1981 21:40,0,0,0,0,0K,0,,0,,,,F1,0.5,17,,,,,0,,,0,,,38.78,-99.8,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ELLSWORTH,,7/3/1981 12:42,CST,7/3/1981 12:42,0,0,0,0,0K,0,,0,,,,F1,0.5,17,,,,,0,,,0,,,38.8,-98.47,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SHERMAN,,7/14/1981 15:10,CST,7/14/1981 15:10,0,0,0,0,0K,0,,0,,,,F1,0.5,17,,,,,0,,,0,,,39.25,-101.53,,,,,PUB,,,,,,,,,,,,,,,,,,,,
GRANT,,5/16/1981 16:10,CST,5/16/1981 16:10,0,0,0,0,25K,0,,0,,,,F1,9.9,30,,,,,0,,,0,,,37.42,-101.5,37.52,-101.37,,,PUB,,,,,,,,,,,,,,,,,,,,
HASKELL,,5/16/1981 16:25,CST,5/16/1981 16:25,0,0,0,0,250K,0,,0,,,,F1,11.5,50,,,,,0,,,0,,,37.42,-100.85,37.5,-100.67,,,PUB,,,,,,,,,,,,,,,,,,,,
CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,,,,,,,,,,,,,,,,,,,,
JACKSON,,6/8/1982 19:15,CST,6/8/1982 19:15,0,0,0,0,250K,0,,0,,,,F2,10,200,,,,,0,,,0,,,39.37,-95.97,39.43,-95.78,,,PUB,,,,,,,,,,,,,,,,,,,,
JEFFERSON,,6/8/1982 21:06,CST,6/8/1982 21:06,0,0,0,0,.03K,0,,0,,,,F0,0.1,3,,,,,0,,,0,,,39.28,-95.52,,,,,PUB,,,,,,,,,,,,,,,,,,,,
JEFFERSON,,6/8/1982 21:25,CST,6/8/1982 21:25,0,0,0,0,.03K,0,,0,,,,F0,0.1,3,,,,,0,,,0,,,39.32,-95.3,,,,,PUB,,,,,,,,,,,,,,,,,,,,
WABAUNSEE,,5/18/1982 12:00,CST,5/18/1982 12:00,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.72,-96.2,,,,,PUB,,,,,,,,,,,,,,,,,,,,
MONTGOMERY,,3/15/1982 18:15,CST,3/15/1982 18:15,1,0,1,0,2.5M,0,,0,,,,F3,6,300,,,,,0,,,0,,,37.02,-95.85,37.07,-95.75,,,PUB,,,,,,,,,,,,,,,,,,,,
MEADE,,5/18/1982 21:00,CST,5/18/1982 21:00,0,0,0,0,.03K,0,,0,,,,F0,4,33,,,,,0,,,0,,,37.27,-100.62,37.18,-100.58,,,PUB,,,,,,,,,,,,,,,,,,,,
SHERMAN,,5/19/1982 17:52,CST,5/19/1982 17:52,0,0,0,0,.03K,0,,0,,,,F0,0,33,,,,,0,,,0,,,39.4,-101.97,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SHERMAN,,5/19/1982 19:30,CST,5/19/1982 19:30,0,0,0,0,2.5M,0,,0,,,,F3,2,400,,,,,0,,,0,,,39.07,-101.72,,,,,PUB,,,,,,,,,,,,,,,,,,,,
THOMAS,,5/19/1982 20:20,CST,5/19/1982 20:20,0,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,39.43,-101.43,,,,,PUB,,,,,,,,,,,,,,,,,,,,
WILSON,,5/20/1982 4:00,CST,5/20/1982 4:00,0,0,0,0,250K,0,,0,,,,F1,0,33,,,,,0,,,0,,,37.4,-95.85,,,,,PUB,,,,,,,,,,,,,,,,,,,,
CLOUD,,5/20/1982 14:45,CST,5/20/1982 14:45,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,39.45,-97.78,,,,,PUB,,,,,,,,,,,,,,,,,,,,
NEOSHO,,5/20/1982 16:23,CST,5/20/1982 16:23,0,0,0,0,250K,0,,0,,,,F1,2,200,,,,,0,,,0,,,37.7,-95.47,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SEWARD,,8/29/1982 17:45,CST,8/29/1982 17:45,0,0,0,0,250K,0,,0,,,,F1,0.1,10,,,,,0,,,0,,,37.2,-100.75,,,,,PUB,,,,,,,,,,,,,,,,,,,,
MONTGOMERY,,5/20/1982 20:15,CST,5/20/1982 20:15,0,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,37.3,-95.55,,,,,PUB,,,,,,,,,,,,,,,,,,,,
JOHNSON,,5/25/1982 15:30,CST,5/25/1982 15:30,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.77,-94.65,,,,,PUB,,,,,,,,,,,,,,,,,,,,
ATCHISON,,5/28/1982 17:00,CST,5/28/1982 17:00,0,0,0,0,25K,0,,0,,,,F1,0,33,,,,,0,,,0,,,39.6,-95.18,,,,,PUB,,,,,,,,,,,,,,,,,,,,
DONIPHAN,,5/28/1982 17:05,CST,5/28/1982 17:05,0,0,0,0,0K,0,,0,,,,F0,4,100,,,,,0,,,0,,,39.77,-95.08,39.78,-95.02,,,PUB,,,,,,,,,,,,,,,,,,,,
PRATT,,5/28/1982 18:05,CST,5/28/1982 18:05,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,37.68,-98.67,,,,,PUB,,,,,,,,,,,,,,,,,,,,
PRATT,,5/28/1982 18:10,CST,5/28/1982 18:10,0,0,0,0,0K,0,,0,,,,F0,13,17,,,,,0,,,0,,,37.55,-98.77,37.62,-98.47,,,PUB,,,,,,,,,,,,,,,,,,,,
WOODSON,,5/30/1982 15:04,CST,5/30/1982 15:04,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38,-95.63,,,,,PUB,,,,,,,,,,,,,,,,,,,,
NEOSHO,,5/30/1982 16:18,CST,5/30/1982 16:18,0,0,0,0,0K,0,,0,,,,F0,0,33,,,,,0,,,0,,,37.7,-95.45,,,,,PUB,,,,,,,,,,,,,,,,,,,,
SMITH,,5/11/1982 15:55,CST,5/11/1982 15:55,0,0,0,0,250K,0,,0,,,,F1,4,400,,,,,0,,,0,,,39.78,-98.67,39.83,-98.6,,,PUB,,,,,,,,,,,,,,,,,,,,
COFFEY,,5/5/1982 15:30,CST,5/5/1982 15:30,0,0,0,0,2.5K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.1,-95.88,,,,,PUB,,,,,,,,,,,,,,,,,,,,
COFFEY,,5/5/1982 16:00,CST,5/5/1982 16:00,0,0,0,0,25K,0,,0,,,,F0,0,33,,,,,0,,,0,,,38.22,-95.78,,,,,PUB,,,,,,,,,,,,,,,,,,,,
